num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :,lata* :
313,Y1.0Ba2.0Cu2.8Ni0.2O6.82,Y123,45.0,3.835,3.8560000000000003,11.657,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.835
314,Y1.0Ba2.0Cu2.98Co0.02O6.9,Y123,93.4,3.82,3.883,11.667,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.82
315,Y1.0Ba2.0Cu2.95Co0.05O6.92,Y123,94.3,3.8289999999999997,3.88,11.67,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.8289999999999997
316,Y1.0Ba2.0Cu2.9Co0.1O6.82,Y123,73.0,3.861,,11.687000000000001,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.861
317,Y1.0Ba2.0Cu2.8Co0.2O6.83,Y123,53.0,3.8680000000000003,,11.684000000000001,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.8680000000000003
318,Y1.0Ba2.0Cu2.7Co0.3O6.88,Y123,22.0,3.872,,11.68,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.872
323,Y1.0Ba2.0Cu2.7Ni0.3O6.97,Y123,40.0,3.833,3.8489999999999998,11.662,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.833
324,Y1.0Ba2.0Cu2.9Zn0.1O6.81,Y123,55.0,3.819,3.888,11.682,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.819
325,Y1.0Ba2.0Cu2.8Zn0.2O6.79,Y123,45.0,3.82,3.889,11.68,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.82
326,Y1.0Ba2.0Cu2.7Zn0.3O6.74,Y123,45.0,3.82,3.8930000000000002,11.68,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.82
327,Y1.0Ba2.0Cu3.0O6.85,Y123,92.0,3.815,3.8819999999999997,11.67,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.815
352,Er1.0Ba2.0Cu3.0O7.0,RE123,90.0,3.8110000000000004,3.878,11.645999999999999,JJP0262091,"AKIO OOTA, MASATAKA OHKUBO, TATSUMI HIOKI, YOSHINOBU SASAKI, YOSHIO KIYOSHIMA,","ELECTRICAL,MAGNETIC AND SUPERCONDUCTING PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR ER(1-X)YB(X)BA(2)CU(3)O(7-Z)","JJAP.LETT.,26(1987)L2091",1987.0,3.8110000000000004
353,Er0.75Yb0.25Ba2.0Cu3.0O7.0,RE123,87.6,3.8169999999999997,3.887,11.659,JJP0262091,"AKIO OOTA, MASATAKA OHKUBO, TATSUMI HIOKI, YOSHINOBU SASAKI, YOSHIO KIYOSHIMA,","ELECTRICAL,MAGNETIC AND SUPERCONDUCTING PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR ER(1-X)YB(X)BA(2)CU(3)O(7-Z)","JJAP.LETT.,26(1987)L2091",1987.0,3.8169999999999997
354,Er0.62Yb0.38Ba2.0Cu3.0O7.0,RE123,88.3,3.815,3.883,11.675,JJP0262091,"AKIO OOTA, MASATAKA OHKUBO, TATSUMI HIOKI, YOSHINOBU SASAKI, YOSHIO KIYOSHIMA,","ELECTRICAL,MAGNETIC AND SUPERCONDUCTING PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR ER(1-X)YB(X)BA(2)CU(3)O(7-Z)","JJAP.LETT.,26(1987)L2091",1987.0,3.815
355,Er0.5Yb0.5Ba2.0Cu3.0O7.0,RE123,89.3,3.812,3.883,11.674000000000001,JJP0262091,"AKIO OOTA, MASATAKA OHKUBO, TATSUMI HIOKI, YOSHINOBU SASAKI, YOSHIO KIYOSHIMA,","ELECTRICAL,MAGNETIC AND SUPERCONDUCTING PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR ER(1-X)YB(X)BA(2)CU(3)O(7-Z)","JJAP.LETT.,26(1987)L2091",1987.0,3.812
356,Er0.37Yb0.63Ba2.0Cu3.0O7.0,RE123,87.8,3.8089999999999997,3.8789999999999996,11.664000000000001,JJP0262091,"AKIO OOTA, MASATAKA OHKUBO, TATSUMI HIOKI, YOSHINOBU SASAKI, YOSHIO KIYOSHIMA,","ELECTRICAL,MAGNETIC AND SUPERCONDUCTING PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR ER(1-X)YB(X)BA(2)CU(3)O(7-Z)","JJAP.LETT.,26(1987)L2091",1987.0,3.8089999999999997
357,Er0.25Yb0.75Ba2.0Cu3.0O7.0,RE123,86.3,3.812,3.8789999999999996,11.636,JJP0262091,"AKIO OOTA, MASATAKA OHKUBO, TATSUMI HIOKI, YOSHINOBU SASAKI, YOSHIO KIYOSHIMA,","ELECTRICAL,MAGNETIC AND SUPERCONDUCTING PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR ER(1-X)YB(X)BA(2)CU(3)O(7-Z)","JJAP.LETT.,26(1987)L2091",1987.0,3.812
358,Yb1.0Ba2.0Cu3.0O7.0,RE123,88.5,3.8110000000000004,3.8710000000000004,11.635,JJP0262091,"AKIO OOTA, MASATAKA OHKUBO, TATSUMI HIOKI, YOSHINOBU SASAKI, YOSHIO KIYOSHIMA,","ELECTRICAL,MAGNETIC AND SUPERCONDUCTING PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR ER(1-X)YB(X)BA(2)CU(3)O(7-Z)","JJAP.LETT.,26(1987)L2091",1987.0,3.8110000000000004
379,Y1.0Ba2.0Cu3.0O7.0,Y123,92.0,3.823,3.887,11.684000000000001,JJP0261997,"KATSUKI MIYAUCHI, MASAHIKO HIRATANI, TETSUICHI KUDO, YUKIO ITO,",TETRAGONAL HIGH-TC SUPERCONDUCTOR IN THE SYSTEM BA(2)Y(CU(1-X)GA(X))(3)O(7-Z),"JJAP.LETT.,26(1987)L1997",1987.0,3.823
380,Y1.0Ba2.0Cu2.94Ga0.06O7.0,Y123,87.0,3.8480000000000003,3.8739999999999997,11.689,JJP0261997,"KATSUKI MIYAUCHI, MASAHIKO HIRATANI, TETSUICHI KUDO, YUKIO ITO,",TETRAGONAL HIGH-TC SUPERCONDUCTOR IN THE SYSTEM BA(2)Y(CU(1-X)GA(X))(3)O(7-Z),"JJAP.LETT.,26(1987)L1997",1987.0,3.8480000000000003
381,Y1.0Ba2.0Cu2.85Ga0.15O7.0,Y123,75.0,3.855,3.863,11.689,JJP0261997,"KATSUKI MIYAUCHI, MASAHIKO HIRATANI, TETSUICHI KUDO, YUKIO ITO,",TETRAGONAL HIGH-TC SUPERCONDUCTOR IN THE SYSTEM BA(2)Y(CU(1-X)GA(X))(3)O(7-Z),"JJAP.LETT.,26(1987)L1997",1987.0,3.855
382,Y1.0Ba2.0Cu2.7Ga0.3O7.0,Y123,66.0,3.861,3.866,11.696,JJP0261997,"KATSUKI MIYAUCHI, MASAHIKO HIRATANI, TETSUICHI KUDO, YUKIO ITO,",TETRAGONAL HIGH-TC SUPERCONDUCTOR IN THE SYSTEM BA(2)Y(CU(1-X)GA(X))(3)O(7-Z),"JJAP.LETT.,26(1987)L1997",1987.0,3.861
417,Y1.0Ba2.0Cu3.0O7.0,Y123,92.5,3.83,3.89,11.67,JJP0261956,"HARUHISA TOYODA, HIROSHI FUJITA, ICHIRO NAKAD, KOHICHI UEDA, KUNISUKE ASAYAMA, TAKAO KOHARA, TETUYUKI KANEKO, YASUKAGE ODA, YOSHIHIRO YAMADA,",EXPERIMENTS ON SUPERCONEDUCTING (RARE EARTH)-BA(2)CU(3)O(7-Z) DOWN TO 30 MK,"JJAP.LETT.,26(1987)L1956",1987.0,3.83
418,Nd1.0Ba2.0Cu3.0O7.0,RE123,67.0,3.812,3.907,11.741,JJP0261956,"HARUHISA TOYODA, HIROSHI FUJITA, ICHIRO NAKAD, KOHICHI UEDA, KUNISUKE ASAYAMA, TAKAO KOHARA, TETUYUKI KANEKO, YASUKAGE ODA, YOSHIHIRO YAMADA,",EXPERIMENTS ON SUPERCONEDUCTING (RARE EARTH)-BA(2)CU(3)O(7-Z) DOWN TO 30 MK,"JJAP.LETT.,26(1987)L1956",1987.0,3.812
419,Sm1.0Ba2.0Cu3.0O7.0,RE123,76.0,3.858,3.9160000000000004,11.704,JJP0261956,"HARUHISA TOYODA, HIROSHI FUJITA, ICHIRO NAKAD, KOHICHI UEDA, KUNISUKE ASAYAMA, TAKAO KOHARA, TETUYUKI KANEKO, YASUKAGE ODA, YOSHIHIRO YAMADA,",EXPERIMENTS ON SUPERCONEDUCTING (RARE EARTH)-BA(2)CU(3)O(7-Z) DOWN TO 30 MK,"JJAP.LETT.,26(1987)L1956",1987.0,3.858
420,Eu1.0Ba2.0Cu3.0O7.0,RE123,92.0,3.84,3.9,11.704,JJP0261956,"HARUHISA TOYODA, HIROSHI FUJITA, ICHIRO NAKAD, KOHICHI UEDA, KUNISUKE ASAYAMA, TAKAO KOHARA, TETUYUKI KANEKO, YASUKAGE ODA, YOSHIHIRO YAMADA,",EXPERIMENTS ON SUPERCONEDUCTING (RARE EARTH)-BA(2)CU(3)O(7-Z) DOWN TO 30 MK,"JJAP.LETT.,26(1987)L1956",1987.0,3.84
421,Gd1.0Ba2.0Cu3.0O7.0,RE123,86.0,3.843,3.898,11.717,JJP0261956,"HARUHISA TOYODA, HIROSHI FUJITA, ICHIRO NAKAD, KOHICHI UEDA, KUNISUKE ASAYAMA, TAKAO KOHARA, TETUYUKI KANEKO, YASUKAGE ODA, YOSHIHIRO YAMADA,",EXPERIMENTS ON SUPERCONEDUCTING (RARE EARTH)-BA(2)CU(3)O(7-Z) DOWN TO 30 MK,"JJAP.LETT.,26(1987)L1956",1987.0,3.843
422,Dy1.0Ba2.0Cu3.0O7.0,RE123,92.0,3.8289999999999997,3.895,11.68,JJP0261956,"HARUHISA TOYODA, HIROSHI FUJITA, ICHIRO NAKAD, KOHICHI UEDA, KUNISUKE ASAYAMA, TAKAO KOHARA, TETUYUKI KANEKO, YASUKAGE ODA, YOSHIHIRO YAMADA,",EXPERIMENTS ON SUPERCONEDUCTING (RARE EARTH)-BA(2)CU(3)O(7-Z) DOWN TO 30 MK,"JJAP.LETT.,26(1987)L1956",1987.0,3.8289999999999997
423,Ho1.0Ba2.0Cu3.0O7.0,RE123,91.0,3.824,3.89,11.664000000000001,JJP0261956,"HARUHISA TOYODA, HIROSHI FUJITA, ICHIRO NAKAD, KOHICHI UEDA, KUNISUKE ASAYAMA, TAKAO KOHARA, TETUYUKI KANEKO, YASUKAGE ODA, YOSHIHIRO YAMADA,",EXPERIMENTS ON SUPERCONEDUCTING (RARE EARTH)-BA(2)CU(3)O(7-Z) DOWN TO 30 MK,"JJAP.LETT.,26(1987)L1956",1987.0,3.824
424,Er1.0Ba2.0Cu3.0O7.0,RE123,91.0,3.8289999999999997,3.884,11.652000000000001,JJP0261956,"HARUHISA TOYODA, HIROSHI FUJITA, ICHIRO NAKAD, KOHICHI UEDA, KUNISUKE ASAYAMA, TAKAO KOHARA, TETUYUKI KANEKO, YASUKAGE ODA, YOSHIHIRO YAMADA,",EXPERIMENTS ON SUPERCONEDUCTING (RARE EARTH)-BA(2)CU(3)O(7-Z) DOWN TO 30 MK,"JJAP.LETT.,26(1987)L1956",1987.0,3.8289999999999997
425,Tm1.0Ba2.0Cu3.0O7.0,RE123,92.0,3.82,3.88,11.66,JJP0261956,"HARUHISA TOYODA, HIROSHI FUJITA, ICHIRO NAKAD, KOHICHI UEDA, KUNISUKE ASAYAMA, TAKAO KOHARA, TETUYUKI KANEKO, YASUKAGE ODA, YOSHIHIRO YAMADA,",EXPERIMENTS ON SUPERCONEDUCTING (RARE EARTH)-BA(2)CU(3)O(7-Z) DOWN TO 30 MK,"JJAP.LETT.,26(1987)L1956",1987.0,3.82
428,Y1.0Ba2.0Cu3.0HO7.0,Y123,90.0,3.822,3.892,11.67,JJP0271104,"JIRO KUNIYA, KATSUHISA USAMI, SHIN-PEI MATSUDA, TAKAHIKO KATO,",EFFECTS OF HYDROGEN ION IMPLANTATION ON SUPERCONDUCTIVITY IN Y(1)BA(2)CU(3)O(7-X),"JJAP.LETT.,27(1988)L1104",1988.0,3.822
429,Y1.0Ba2.0Cu3.0HO7.0,Y123,43.05,3.862,,11.76,JJP0271104,"JIRO KUNIYA, KATSUHISA USAMI, SHIN-PEI MATSUDA, TAKAHIKO KATO,",EFFECTS OF HYDROGEN ION IMPLANTATION ON SUPERCONDUCTIVITY IN Y(1)BA(2)CU(3)O(7-X),"JJAP.LETT.,27(1988)L1104",1988.0,3.862
441,Nd1.0Ba2.0Cu3.0O7.0,RE123,88.0,3.873,3.906,11.73,PRB0375820,"B.BARBARA, I.FELNER,",EFFECT OF SULFUR ON THE SUPERCONDUCTIVITY OF R(1)BA(2)CU(3)O(7),"PHYS.REV.B,37(1988)5820",1988.0,3.873
442,Nd1.0Ba2.0Cu3.0S1.0O6.0,RE123,69.0,3.8789999999999996,,11.69,PRB0375820,"B.BARBARA, I.FELNER,",EFFECT OF SULFUR ON THE SUPERCONDUCTIVITY OF R(1)BA(2)CU(3)O(7),"PHYS.REV.B,37(1988)5820",1988.0,3.8789999999999996
443,Nd1.0Ba2.0Cu3.0S1.0O5.0,RE123,56.0,3.897,,11.69,PRB0375820,"B.BARBARA, I.FELNER,",EFFECT OF SULFUR ON THE SUPERCONDUCTIVITY OF R(1)BA(2)CU(3)O(7),"PHYS.REV.B,37(1988)5820",1988.0,3.897
444,Eu1.0Ba2.0Cu3.0O7.0,RE123,92.0,3.821,3.884,11.61,PRB0375820,"B.BARBARA, I.FELNER,",EFFECT OF SULFUR ON THE SUPERCONDUCTIVITY OF R(1)BA(2)CU(3)O(7),"PHYS.REV.B,37(1988)5820",1988.0,3.821
445,Eu1.0Ba2.0Cu3.0S1.0O6.0,RE123,85.0,3.884,,11.65,PRB0375820,"B.BARBARA, I.FELNER,",EFFECT OF SULFUR ON THE SUPERCONDUCTIVITY OF R(1)BA(2)CU(3)O(7),"PHYS.REV.B,37(1988)5820",1988.0,3.884
446,Gd1.0Ba2.0Cu3.0O7.0,RE123,92.0,3.844,3.897,11.7,PRB0375820,"B.BARBARA, I.FELNER,",EFFECT OF SULFUR ON THE SUPERCONDUCTIVITY OF R(1)BA(2)CU(3)O(7),"PHYS.REV.B,37(1988)5820",1988.0,3.844
447,Gd1.0Ba2.0Cu3.0S1.0O6.0,RE123,92.0,3.887,3.911,11.72,PRB0375820,"B.BARBARA, I.FELNER,",EFFECT OF SULFUR ON THE SUPERCONDUCTIVITY OF R(1)BA(2)CU(3)O(7),"PHYS.REV.B,37(1988)5820",1988.0,3.887
477,Y1.0Ba2.0Cu3.0O6.9,Y123,91.0,3.846,3.883,11.661,PRB0380889,"G.V.SUBBA RAO, K.S.GIRIRAJAN, R.SRINIVASAN, V.GANESAN, VIJAYASHREE RADHAKRISHNAN,",ANOMALOUS VARIATION OF THE C LATTICE PARAMETER OF A SAMPLE OF Y(1)BA(2)CU(3)O(7-Z) THROUGH THE SUPERCONDUCTING TRANSITION,"PHYS.REV.B,38(1988)889",1988.0,3.846
478,Bi2.2Sr2.0Ca0.8Cu2.0O8.0,Bi2212,87.0,5.414,5.4179999999999975,30.89,PRB0380893,"B.BATLOGG, D.W.MURPHY, J.H.MARSHALL, J.J.KRAJEWSKI, J.V.WASZCZAK, JR., L.F.SCHNEEMEYER, L.W.RUPP, P.MARSH, R.B.VAN DOVER, R.FARROW, R.J.CAVA, R.M.FLEMING, S.A.SUNSHINE, S.H.GLARUM, S.M.ZAHURAK, S.NAKAHARA, T.SIEGRIST, W.F.PECK,",STRUCTURE AND PHYSICAL PROPERTIES OF SINGLE CRYSTALS OF THE 84-K SUPERCONDUCTOR BI(2.2)SR(2)CA(0.8)CU(2)O(8+Z),"PHYS.REV.B,38(1988)893",1988.0,3.828276113343968
479,Y1.0Ba2.0Cu2.5Ni0.5O7.0,Y123,52.3,3.82,3.883,11.647,PRB0380893,"B.BATLOGG, D.W.MURPHY, J.H.MARSHALL, J.J.KRAJEWSKI, J.V.WASZCZAK, JR., L.F.SCHNEEMEYER, L.W.RUPP, P.MARSH, R.B.VAN DOVER, R.FARROW, R.J.CAVA, R.M.FLEMING, S.A.SUNSHINE, S.H.GLARUM, S.M.ZAHURAK, S.NAKAHARA, T.SIEGRIST, W.F.PECK,",STRUCTURE AND PHYSICAL PROPERTIES OF SINGLE CRYSTALS OF THE 84-K SUPERCONDUCTOR BI(2.2)SR(2)CA(0.8)CU(2)O(8+Z),"PHYS.REV.B,38(1988)893",1988.0,3.82
481,La2.8Ba3.2Cu6.0O14.07,RE123,13.0,3.9019999999999997,,11.713,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.9019999999999997
482,La2.6Ba3.4Cu6.0O14.06,RE123,26.0,3.903,,11.714,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.903
483,La2.4Ba3.6Cu6.0O14.01,RE123,39.0,3.904,,11.738,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.904
484,La2.2Ba3.8Cu6.0O13.86,RE123,52.0,3.905,,11.758,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.905
485,La2.0Ba4.0Cu6.0O13.8,RE123,65.0,3.909,,11.78,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.909
487,Y1.0La1.8Ba3.2Cu6.0O14.49,Y123,41.9,3.875,,11.645,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.875
488,Y1.0La1.6Ba3.4Cu6.0O14.38,Y123,53.1,3.844,3.877,11.673,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.844
489,Y1.0La1.4Ba3.6Cu6.0O14.2,Y123,64.0,3.873,3.8819999999999997,11.668,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.873
490,Y1.0La1.2Ba3.8Cu6.0O14.07,Y123,70.4,3.852,3.861,11.682,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.852
491,Y1.0La1.0Ba4.0Cu6.0O13.95,Y123,72.2,3.853,3.863,11.687000000000001,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.853
497,Y2.0La1.0Ba3.0Cu6.0O14.17,Y123,28.0,3.84,3.8489999999999998,11.569,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.84
498,Y2.0La0.8Ba3.2Cu6.0O14.2,Y123,46.0,3.8480000000000003,,11.567,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.8480000000000003
499,Y2.0La0.6Ba3.4Cu6.0O14.02,Y123,60.0,3.87,,11.647,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.87
500,Y2.0La0.4Ba3.6Cu6.0O13.91,Y123,78.0,3.812,3.8739999999999997,11.624,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.812
501,Y2.0La0.2Ba3.8Cu6.0O13.92,Y123,93.0,3.81,3.8760000000000003,11.64,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.81
504,Y2.0Ba4.0Cu6.0O13.9,Y123,93.0,3.8169999999999997,3.884,11.665999999999999,PHF0180095,"C.E.MEATS, J.R.GRASMEDER, M.T.WELLER, P.C.LANCHESTER,","SUPERCONDUCTIVITY IN THE SOLID SOLUTIONS Y(N)LA(2-N+X)BA(4-X)CU(6)O(14+Y) (N=0,1,2)","J.PHYS.F,18(1988)95",1988.0,3.8169999999999997
505,Y1.0Ba2.0Cu3.0O6.94,Y123,97.0,3.824,3.89,11.679,PRB0373734,"A.MANTHIRAM, J.B.GOODENOUGH, X.X.TANG,",EVIDENCE FOR PEROXIDE FORMATION IN SUPERCONDUCTING Y(1)BA(2-X)LA(X)CU(3)O(7+-Z),"PHYS.REV.B,37(1988)3734",1988.0,3.824
506,Y1.0Ba1.975La0.025Cu3.0O6.95,Y123,99.0,3.82,3.889,11.67,PRB0373734,"A.MANTHIRAM, J.B.GOODENOUGH, X.X.TANG,",EVIDENCE FOR PEROXIDE FORMATION IN SUPERCONDUCTING Y(1)BA(2-X)LA(X)CU(3)O(7+-Z),"PHYS.REV.B,37(1988)3734",1988.0,3.82
507,Y1.0Ba1.95La0.05Cu3.0O6.9,Y123,99.0,3.821,3.889,11.672,PRB0373734,"A.MANTHIRAM, J.B.GOODENOUGH, X.X.TANG,",EVIDENCE FOR PEROXIDE FORMATION IN SUPERCONDUCTING Y(1)BA(2-X)LA(X)CU(3)O(7+-Z),"PHYS.REV.B,37(1988)3734",1988.0,3.821
508,Y1.0Ba1.925La0.075Cu3.0O6.9,Y123,99.0,3.827,3.885,11.659,PRB0373734,"A.MANTHIRAM, J.B.GOODENOUGH, X.X.TANG,",EVIDENCE FOR PEROXIDE FORMATION IN SUPERCONDUCTING Y(1)BA(2-X)LA(X)CU(3)O(7+-Z),"PHYS.REV.B,37(1988)3734",1988.0,3.827
